Symbol,Current Price,Date,Time,Change,Open,High,Low,Volume,Trade Date,Purchase Price,Quantity,Commission,High Limit,Low Limit,Comment
OI,12.235,2024/08/21,15:20 EDT,0.24499989,12.1,12.34,12.0,825485,,,,,,,
OGS,67.82,2024/08/21,15:20 EDT,0.45999908,67.38,68.105,67.26,136446,,,,,,,
OFLX,46.17,2024/08/21,15:19 EDT,0.07999802,46.42,46.79,46.17,6171,,,,,,,
OFIX,16.565,2024/08/21,15:17 EDT,0.20499992,16.51,16.7,16.32,107974,,,,,,,
OFG,42.79,2024/08/21,15:19 EDT,0.09000015,42.92,42.93,42.4,35152,,,,,,,
OFC,,,,,,,,,,,,,,,
OEC,17.6,2024/08/21,15:20 EDT,0.45000076,17.23,17.72,17.11,424686,,,,,,,
ODP,29.53,2024/08/21,15:20 EDT,0.73000145,29.52,29.89,29.27,252900,,,,,,,
OCUL,9.03,2024/08/21,15:20 EDT,0.18999958,8.94,9.1188,8.745,760013,,,,,,,
OCGN,1.2701,2024/08/21,15:20 EDT,0.06009996,1.2,1.3,1.2,2892099,,,,,,,
OCFC,16.37,2024/08/21,15:19 EDT,0.07999992,16.45,16.475,16.28,88669,,,,,,,
OBNK,,,,,,,,,,,,,,,
OB,5.065,2024/08/21,15:18 EDT,0.16499996,4.9,5.07,4.9,59773,,,,,,,
NYMT,6.43,2024/08/21,15:20 EDT,0.03999996,6.43,6.44,6.37,146072,,,,,,,
NXRT,44.33,2024/08/21,15:16 EDT,-0.13999939,44.75,44.79,44.25,44530,,,,,,,
NXGN,,,,,,,,,,,,,,,
NX,27.62,2024/08/21,15:20 EDT,0.010000229,27.92,27.79,27.19,508718,,,,,,,
NWPX,43.62,2024/08/21,15:11 EDT,0.3199997,43.6,43.74,42.8,22699,,,,,,,
NWN,39.395,2024/08/21,15:19 EDT,0.29500198,39.35,39.45,39.0,73938,,,,,,,
NWLI,499.98,2024/07/08,16:00 EDT,0.0,499.695,499.98,499.98,98761,,,,,,,
NWE,53.33,2024/08/21,15:20 EDT,0.10000229,53.44,53.48,53.22,75889,,,,,,,
NWBI,13.17,2024/08/21,15:19 EDT,0.0,13.25,13.25,13.085,151485,,,,,,,
NVTA,,,,,,,,,,,,,,,
NVRO,5.45,2024/08/21,15:19 EDT,0.099999905,5.39,5.57,5.33,390639,,,,,,,
NVEE,94.32,2024/08/21,15:18 EDT,0.29000092,94.26,95.1575,94.03,60301,,,,,,,
NUVL,82.64,2024/08/21,15:20 EDT,6.3399963,76.5,82.742,75.81,243872,,,,,,,
NUVB,2.78,2024/08/21,15:20 EDT,-0.089999914,2.85,2.96,2.765,909116,,,,,,,
NUVA,,,,,,,,,,,,,,,
NUTX,20.89,2024/08/21,15:17 EDT,0.26000023,21.46,21.8,17.2,115282,,,,,,,
NUS,9.755,2024/08/21,15:20 EDT,0.07499981,9.79,9.89,9.72,183878,,,,,,,
NTST,16.71,2024/08/21,15:20 EDT,0.34999847,16.59,16.79,16.46,1005741,,,,,,,
NTLA,23.61,2024/08/21,15:20 EDT,0.4300003,23.34,23.95,23.235,830118,,,,,,,
NTGR,16.13,2024/08/21,15:20 EDT,0.20999908,15.98,16.18,15.79,120733,,,,,,,
NTCT,20.59,2024/08/21,15:20 EDT,0.40999985,19.91,20.7,19.88,193827,,,,,,,
NTB,36.27,2024/08/21,15:19 EDT,-0.13999939,36.69,36.485,36.09,83696,,,,,,,
NSTG,0.1053,2024/08/19,16:00 EDT,-0.063,0.128,0.13999,0.1025,21428464,,,,,,,
NSSC,55.45,2024/08/21,15:20 EDT,0.61999893,55.22,55.8,54.6401,236307,,,,,,,
NSP,92.7725,2024/08/21,15:16 EDT,0.7024994,92.93,93.08,92.02,74526,,,,,,,
NSIT,207.565,2024/08/21,15:19 EDT,3.0449982,206.08,208.18,204.83,62843,,,,,,,
NRIX,23.51,2024/08/21,15:20 EDT,-0.35000038,23.91,24.54,22.8,264031,,,,,,,
NRGV,1.0,2024/08/21,15:20 EDT,0.0711,0.9332,1.01,0.91,437572,,,,,,,
NREF,15.33,2024/08/21,15:18 EDT,0.1800003,15.34,15.33,15.16,16824,,,,,,,
NRDY,1.055,2024/08/21,15:20 EDT,0.014999986,1.09,1.11,1.03,3181024,,,,,,,
NRDS,12.07,2024/08/21,15:20 EDT,0.13999939,12.03,12.075,11.86,269779,,,,,,,
NRC,21.16,2024/08/21,15:19 EDT,0.3199997,20.89,21.48,20.66,65022,,,,,,,
NR,7.845,2024/08/21,15:20 EDT,-0.025000095,7.92,7.945,7.83,188179,,,,,,,
NPO,154.98,2024/08/21,15:10 EDT,2.39999,153.66,155.61,153.51,14406,,,,,,,
NPK,73.5,2024/08/21,15:19 EDT,0.29000092,74.0,73.87,72.92,18745,,,,,,,
NOVT,181.65,2024/08/21,15:15 EDT,4.470001,179.495,182.631,178.53,46299,,,,,,,
NOVA,9.835,2024/08/21,15:20 EDT,0.16499996,10.0,10.13,9.635,2615542,,,,,,,
NOTV,1.59,2024/08/21,15:06 EDT,0.00999999,1.61,1.61,1.582,51321,,,,,,,
NOG,37.675,2024/08/21,15:20 EDT,0.114997864,38.13,38.18,37.52,383545,,,,,,,
NODK,15.69,2024/08/21,15:19 EDT,0.25,15.7,16.24,15.61,26133,,,,,,,
NNOX,7.48,2024/08/21,15:20 EDT,0.3499999,7.16,7.49,6.93,897960,,,,,,,
NNI,110.0641,2024/08/21,15:20 EDT,0.7640991,109.3,110.135,108.89,15097,,,,,,,
NN,7.02,2024/08/21,15:20 EDT,-0.010000229,7.05,7.18,6.92,479137,,,,,,,
NMRK,13.01,2024/08/21,15:20 EDT,0.22000027,12.92,13.046,12.8,598747,,,,,,,
NMIH,38.4,2024/08/21,15:19 EDT,0.15000153,38.45,38.455,37.94,163174,,,,,,,
NL,6.57,2024/08/21,15:16 EDT,0.09000015,6.46,6.57,6.46,10157,,,,,,,
NKTX,5.36,2024/08/21,15:20 EDT,0.25,5.11,5.44,5.07,211526,,,,,,,
NKTR,1.26,2024/08/21,15:20 EDT,-0.01999998,1.31,1.31,1.24,296429,,,,,,,
NKLA,7.31,2024/08/21,15:20 EDT,0.01999998,7.33,7.39,7.24,1431760,,,,,,,
NJR,45.75,2024/08/21,15:20 EDT,0.13000107,45.88,45.88,45.49,110647,,,,,,,
NIC,92.155,2024/08/21,14:57 EDT,-0.455002,93.69,93.51,91.31,7795,,,,,,,
NHI,76.59,2024/08/21,15:19 EDT,0.4399948,76.37,76.6,75.45,77618,,,,,,,
NHC,128.35,2024/08/21,15:19 EDT,1.550003,128.08,128.56,126.94,13503,,,,,,,
NGVT,36.95,2024/08/21,15:20 EDT,0.61999893,36.87,37.14,36.47,65406,,,,,,,
NGVC,24.5099,2024/08/21,15:09 EDT,-0.170101,24.99,24.93,24.24,30849,,,,,,,
NGMS,,,,,,,,,,,,,,,
NGM,,,,,,,,,,,,,,,
NG,4.595,2024/08/21,15:20 EDT,-0.025000095,4.62,4.62,4.49,938901,,,,,,,
NFBK,11.645,2024/08/21,15:18 EDT,-0.10499954,11.86,11.865,11.54,67715,,,,,,,
NEXT,4.97,2024/08/21,15:20 EDT,0.26999998,4.67,4.97,4.67,1457922,,,,,,,
NEX,,,,,,,,,,,,,,,
NETI,,,,,,,,,,,,,,,
NESR,8.4,2024/08/21,14:43 EDT,0.0,8.4,8.5,8.4,4006,,,,,,,
NEOG,16.27,2024/08/21,15:20 EDT,-0.03999901,16.5,16.5,16.25,249729,,,,,,,
NEO,16.35,2024/08/21,15:20 EDT,0.069999695,16.55,16.66,16.26,253567,,,,,,,
NE,36.94,2024/08/21,15:20 EDT,-0.31000137,37.76,37.965,36.77,1274578,,,,,,,
NDLS,1.62,2024/08/21,15:13 EDT,-0.01999998,1.6172,1.67,1.61,40796,,,,,,,
NC,27.2,2024/08/21,14:11 EDT,0.66,26.865,27.1,26.71,6513,,,,,,,
NBTB,46.24,2024/08/21,15:17 EDT,0.27000046,46.43,46.72,45.8375,48150,,,,,,,
NBR,78.17,2024/08/21,15:20 EDT,-0.76000214,80.14,80.175,77.35,98543,,,,,,,
NBN,65.82,2024/08/21,14:58 EDT,-0.48999786,66.045,66.05,65.64,21168,,,,,,,
NBHC,41.54,2024/08/21,15:19 EDT,0.1800003,41.73,41.82,41.095,84986,,,,,,,
NAVI,15.58,2024/08/21,15:19 EDT,0.010000229,15.64,15.675,15.405,252652,,,,,,,
NAUT,2.42,2024/08/21,14:41 EDT,0.05000019,2.4,2.43,2.36,45750,,,,,,,
NATR,13.64,2024/08/21,15:08 EDT,0.69000053,12.95,13.68,12.82,121364,,,,,,,
NAT,3.605,2024/08/21,15:20 EDT,0.0050001144,3.63,3.63,3.59,650022,,,,,,,
NARI,48.24,2024/08/21,15:17 EDT,-0.8999977,49.26,49.53,47.73,259873,,,,,,,
NAPA,6.77,2024/08/21,15:20 EDT,-0.07000017,6.89,6.91,6.76,992028,,,,,,,
NABL,12.755,2024/08/21,15:20 EDT,0.09500027,12.65,12.8,12.58,328974,,,,,,,
MYRG,103.15,2024/08/21,15:20 EDT,-0.8899994,104.53,105.8,102.8,102726,,,,,,,
MYPS,1.53,2024/08/21,15:10 EDT,0.029999971,1.52,1.55,1.49,96165,,,,,,,
MYGN,27.78,2024/08/21,15:19 EDT,0.1400013,28.31,28.4894,27.7,266003,,,,,,,
MYFW,16.98,2024/08/21,13:59 EDT,0.15999985,16.78,16.99,16.44,2607,,,,,,,
MYE,14.405,2024/08/21,15:19 EDT,0.13499928,14.32,14.47,14.285,41330,,,,,,,
MXL,12.695,2024/08/21,15:20 EDT,0.20499992,12.62,12.81,12.44,349283,,,,,,,
MXCT,4.2111,2024/08/21,15:17 EDT,0.041100025,4.2,4.26,4.1,96162,,,,,,,
MWA,20.475,2024/08/21,15:20 EDT,0.21500015,20.52,20.77,20.36,996178,,,,,,,
MVST,0.3093,2024/08/21,15:20 EDT,0.0076000094,0.3,0.3137,0.3,738504,,,,,,,
MVIS,0.9131,2024/08/21,15:19 EDT,0.020500004,0.9,0.9258,0.8912,559720,,,,,,,
MVBF,20.413,2024/08/21,15:13 EDT,0.6329994,19.7999,20.413,19.7,9332,,,,,,,
MUSA,509.71,2024/08/21,15:19 EDT,-0.710022,512.03,512.79,505.56,62337,,,,,,,
MUR,36.87,2024/08/21,15:20 EDT,0.069999695,37.28,37.39,36.67,651575,,,,,,,
MULN,0.25,2024/08/21,15:20 EDT,0.007499993,0.274,0.3083,0.2502,72190705,,,,,,,
MTX,74.76,2024/08/21,15:20 EDT,0.8499985,74.36,75.09,74.26,39091,,,,,,,
MTW,9.809,2024/08/21,15:20 EDT,0.13899994,9.75,9.8297,9.64,107181,,,,,,,
MTTR,4.34,2024/08/21,15:20 EDT,0.01999998,4.31,4.35,4.31,395031,,,,,,,
MTSI,106.065,2024/08/21,15:20 EDT,0.4850006,106.48,108.22,105.79,204757,,,,,,,
MTRN,114.83,2024/08/21,15:20 EDT,2.6200027,113.53,115.1,113.15,24884,,,,,,,
MTH,192.57,2024/08/21,15:20 EDT,7.280014,188.74,193.65,188.25,277374,,,,,,,
MTDR,56.21,2024/08/21,15:20 EDT,0.27999878,56.97,56.97,55.65,583573,,,,,,,
MSTR,139.82,2024/08/21,15:20 EDT,6.130005,134.34,141.25,132.87,9001417,,,,,,,
MSGE,40.86,2024/08/21,15:20 EDT,-0.48999786,41.76,41.58,40.67,113975,,,,,,,
MSEX,61.3,2024/08/21,15:00 EDT,0.4300003,61.03,61.49,60.48,27834,,,,,,,
MSBI,21.64,2024/08/21,15:19 EDT,0.0,21.585,21.69,21.54,15562,,,,,,,
MRTN,17.37,2024/08/21,15:20 EDT,0.25,17.3,17.4,17.2501,89371,,,,,,,
MRSN,1.375,2024/08/21,15:20 EDT,0.06500006,1.31,1.39,1.27,1099066,,,,,,,
MRC,12.575,2024/08/21,15:20 EDT,0.17500019,12.53,12.62,12.475,172325,,,,,,,
MQ,5.395,2024/08/21,15:20 EDT,-0.05499983,5.47,5.47,5.345,1152517,,,,,,,
MPX,9.084,2024/08/21,15:14 EDT,0.033999443,9.06,9.3699,9.084,26209,,,,,,,
MPLN,0.2566,2024/08/21,15:20 EDT,0.016599998,0.2495,0.2633,0.2233,1866709,,,,,,,
MPB,27.845,2024/08/21,15:07 EDT,-0.015001297,27.875,27.985,27.8,8313,,,,,,,
MPAA,6.35,2024/08/21,15:15 EDT,0.21000004,6.07,6.41,6.18,106060,,,,,,,
MOV,24.3725,2024/08/21,15:20 EDT,0.40250015,24.01,24.46,24.015,50767,,,,,,,
MORF,56.99,2024/08/15,16:00 EDT,0.0,0.0,56.99,56.99,0,,,,,,,
MOFG,27.32,2024/08/21,15:00 EDT,0.03999901,27.05,27.42,26.8601,2585,,,,,,,
MODV,25.85,2024/08/21,15:20 EDT,0.14999962,25.75,26.08,25.651,33135,,,,,,,
MODN,30.0,2024/06/26,16:00 EDT,0.0300007,29.98,30.0,29.97,1508202,,,,,,,
MODG,11.67,2024/08/21,15:20 EDT,0.0,11.75,11.755,11.56,945215,,,,,,,
MOD,111.58,2024/08/21,15:20 EDT,3.459999,108.75,112.51,107.4373,201060,,,,,,,
MNTV,,,,,,,,,,,,,,,
MNTS,0.5631,2024/08/21,14:52 EDT,-0.018900037,0.616,0.62,0.5631,167509,,,,,,,
MNTK,4.4,2024/08/21,15:20 EDT,0.05000019,4.38,4.48,4.37,105892,,,,,,,
MNRO,26.995,2024/08/21,15:20 EDT,0.07500076,27.32,27.595,26.885,132793,,,,,,,
MNRL,,,,,,,,,,,,,,,
MNKD,5.335,2024/08/21,15:20 EDT,0.08500004,5.3,5.395,5.25,946793,,,,,,,
MN,,,,,,,,,,,,,,,
MMSI,91.75,2024/08/21,15:19 EDT,0.83000183,90.82,92.0,90.37,235843,,,,,,,
MMS,90.875,2024/08/21,15:19 EDT,1.1849976,89.89,91.2,89.67,126815,,,,,,,
MMI,37.78,2024/08/21,14:56 EDT,0.52,37.53,37.88,36.86,29385,,,,,,,
MLR,59.65,2024/08/21,15:08 EDT,0.34,60.05,59.94,58.9645,33770,,,,,,,
MLNK,22.25,2024/08/21,15:16 EDT,0.5799999,21.7,22.27,21.69,91296,,,,,,,
MLKN,29.02,2024/08/21,15:20 EDT,0.3900013,28.97,29.14,28.8,135975,,,,,,,
MLI,69.8586,2024/08/21,15:20 EDT,1.9785995,68.22,70.06,68.23,388785,,,,,,,
MLAB,129.585,2024/08/21,15:11 EDT,1.2350006,128.3,130.73,126.97,13594,,,,,,,
ML,42.53,2024/08/21,15:20 EDT,0.0399971,42.82,43.78,41.87,104600,,,,,,,
MKTW,0.8368,2024/08/21,15:15 EDT,0.04579997,0.8006,0.8599,0.78,84627,,,,,,,
MKFG,0.2684,2024/08/21,15:18 EDT,0.010400027,0.28,0.275,0.26,240128,,,,,,,
MITK,9.35,2024/08/21,15:20 EDT,0.19000053,9.19,9.3893,9.11,460448,,,,,,,
MIRM,41.03,2024/08/21,15:20 EDT,0.0399971,40.98,41.55,40.49,297042,,,,,,,
MIR,10.81,2024/08/21,15:20 EDT,0.07000065,10.85,10.845,10.72,193687,,,,,,,
MHO,153.61,2024/08/21,15:20 EDT,5.930008,150.14,155.02,149.8,141443,,,,,,,
MGY,24.755,2024/08/21,15:20 EDT,0.045000076,25.0,25.0,24.615,937256,,,,,,,
MGTX,4.28,2024/08/21,15:04 EDT,0.07000017,4.25,4.31,4.08,94083,,,,,,,
MGRC,106.87,2024/08/21,15:20 EDT,0.9599991,106.635,107.15,106.395,26498,,,,,,,
MGPI,88.13,2024/08/21,15:19 EDT,0.7799988,87.43,88.13,86.87,38215,,,,,,,
MGNX,3.6,2024/08/21,15:20 EDT,-0.01999998,3.61,3.7001,3.54,377141,,,,,,,
MGNI,13.815,2024/08/21,15:20 EDT,0.5249996,13.32,13.885,13.2,1203971,,,,,,,
MGI,,,,,,,,,,,,,,,
MGEE,86.64,2024/08/21,15:20 EDT,-0.44999695,87.65,87.65,86.35,28151,,,,,,,
MFA,11.875,2024/08/21,15:20 EDT,0.09500027,11.87,11.8999,11.805,317262,,,,,,,
METC,12.09,2024/08/21,15:20 EDT,0.44000053,11.9,12.54,11.88,445663,,,,,,,
MEI,10.74,2024/08/21,15:20 EDT,0.43999958,10.41,10.77,10.35,117519,,,,,,,
MEG,33.54,2024/08/21,15:20 EDT,0.45000076,33.34,33.79,32.95,125183,,,,,,,
MEDP,393.87,2024/08/21,15:20 EDT,4.519989,390.69,395.52,390.01,71632,,,,,,,
MED,19.545,2024/08/21,15:19 EDT,0.125,19.58,19.57,19.085,73875,,,,,,,
ME,0.3325,2024/08/21,15:19 EDT,-0.023000002,0.3511,0.3552,0.3311,3158275,,,,,,,
MDXG,6.555,2024/08/21,15:20 EDT,0.09499979,6.54,6.57,6.4001,436431,,,,,,,
MDRX,9.5,2024/08/20,16:00 EDT,-0.10000038,9.25,9.65,9.01,258233,,,,,,,
MDGL,256.8,2024/08/21,15:18 EDT,-2.3700256,260.0,261.71,252.65,172559,,,,,,,
MDC,,,,,,,,,,,,,,,
MD,10.945,2024/08/21,15:20 EDT,0.1949997,10.82,11.03,10.71,293113,,,,,,,
MCY,61.17,2024/08/21,15:19 EDT,1.0399971,60.6,61.19,60.37,107690,,,,,,,
MCS,13.71,2024/08/21,15:18 EDT,-0.06000042,13.79,13.8213,13.65,62262,,,,,,,
MCRI,75.21,2024/08/21,15:02 EDT,0.69000244,74.55,75.34,74.55,22732,,,,,,,
MCRB,0.886,2024/08/21,15:19 EDT,0.02489996,0.87,0.899,0.8402,905132,,,,,,,
MCFT,19.79,2024/08/21,15:20 EDT,0.460001,19.55,19.86,19.425,38016,,,,,,,
MCBS,27.74,2024/08/21,14:49 EDT,0.12999916,27.5,27.83,27.32,5336,,,,,,,
MCBC,14.82,2024/07/31,16:00 EDT,0.0,14.91,14.82,14.82,2782084,,,,,,,
MCB,48.2,2024/08/21,15:10 EDT,0.450001,48.15,48.49,47.44,20321,,,,,,,
MC,64.21,2024/08/21,15:20 EDT,0.9599991,63.55,64.28,63.0,115665,,,,,,,
MBWM,43.025,2024/08/21,15:14 EDT,0.35500336,43.23,43.23,42.46,17091,,,,,,,
MBUU,34.72,2024/08/21,15:16 EDT,0.6500015,34.29,34.77,34.26,109855,,,,,,,
MBIN,43.57,2024/08/21,15:20 EDT,-0.11000061,43.96,43.96,43.96,51400,,,,,,,
MBI,3.805,2024/08/21,15:18 EDT,-0.044999838,3.86,3.91,3.77,161739,,,,,,,
MAXR,,,,,,,,,,,,,,,
MAX,17.43,2024/08/21,15:18 EDT,0.37000084,17.02,17.46,16.95,255964,,,,,,,
MATX,133.37,2024/08/21,15:20 EDT,2.4599915,132.34,134.94,131.18,144262,,,,,,,
MATW,25.1,2024/08/21,15:20 EDT,0.15999985,25.03,25.17,24.84,44133,,,,,,,
MATV,17.88,2024/08/21,15:18 EDT,0.11999893,17.92,18.08,17.72,82633,,,,,,,
MASS,4.215,2024/08/21,15:19 EDT,0.0050001144,4.25,4.29,4.16,186416,,,,,,,
MARA,17.41,2024/08/21,15:20 EDT,0.9899998,16.53,17.6,16.4,32596374,,,,,,,
MAPS,1.08,2024/08/21,15:20 EDT,0.060000062,1.03,1.08,1.02,219660,,,,,,,
MAC,14.86,2024/08/21,15:20 EDT,0.0,14.92,14.955,14.68,391179,,,,,,,
LZB,40.105,2024/08/21,15:20 EDT,-1.7649994,39.49,41.45,39.5,798191,,,,,,,
LZ,6.36,2024/08/21,15:20 EDT,0.07999992,6.33,6.42,6.22,860758,,,,,,,
LYLT,0.218,2024/08/19,16:00 EDT,0.0,0.1201,0.218,0.218,204480452,,,,,,,
LYEL,1.455,2024/08/21,15:20 EDT,0.004999995,1.45,1.5,1.43,211861,,,,,,,
LXU,7.75,2024/08/21,15:20 EDT,0.0,7.81,7.84,7.73,104689,,,,,,,
LXRX,1.88,2024/08/21,15:20 EDT,0.20000005,1.69,1.94,1.68,4806789,,,,,,,
LXP,9.845,2024/08/21,15:20 EDT,0.045000076,9.84,9.875,9.715,967906,,,,,,,
LXFR,10.41,2024/08/21,15:19 EDT,0.059999466,10.45,10.51,10.33,32699,,,,,,,
LWLG,2.7,2024/08/21,15:20 EDT,0.13000011,2.57,2.72,2.52,432432,,,,,,,
LVOX,,,,,,,,,,,,,,,
LVLU,1.1,2024/08/21,15:19 EDT,0.00999999,1.09,1.12,1.08,12258,,,,,,,
LUNG,7.13,2024/08/21,15:16 EDT,0.1800003,6.98,7.16,6.845,148478,,,,,,,
LTHM,,,,,,,,,,,,,,,
LTH,23.73,2024/08/21,15:20 EDT,0.35000038,23.57,23.925,23.515,670612,,,,,,,
LTCH,0.45,2024/08/20,15:53 EDT,-0.050000012,0.4502,0.5,0.45,1139,,,,,,,
LTC,35.97,2024/08/21,15:19 EDT,0.2100029,36.0,36.0026,35.71,127228,,,,,,,
LSEA,11.755,2024/08/21,15:20 EDT,0.625,11.34,11.815,11.25,113639,,,,,,,
LRN,80.175,2024/08/21,15:20 EDT,0.005004883,80.56,81.35,79.97,222423,,,,,,,
LQDT,21.865,2024/08/21,15:20 EDT,0.045000076,21.99,22.0,21.7,43181,,,,,,,
LQDA,9.99,2024/08/21,15:20 EDT,0.3899994,9.61,10.08,9.3501,1910372,,,,,,,
LPSN,1.5,2024/08/21,15:20 EDT,-0.059999943,1.53,1.5699,1.41,3138505,,,,,,,
LPRO,5.51,2024/08/21,15:20 EDT,0.11000013,5.46,5.53,5.43,101057,,,,,,,
LPI,,,,,,,,,,,,,,,
LPG,37.485,2024/08/21,15:19 EDT,0.67499924,37.2,37.585,36.98,231978,,,,,,,
LOVE,23.91,2024/08/21,15:19 EDT,0.42000008,23.63,23.9796,23.2663,67237,,,,,,,
LOCO,13.57,2024/08/21,15:16 EDT,0.21000004,13.49,13.69,13.47,173701,,,,,,,
LOCL,2.73,2024/08/21,11:17 EDT,0.025000095,2.73,2.73,2.7,990,,,,,,,
LOB,40.23,2024/08/21,15:19 EDT,-0.40000153,40.97,40.8011,40.14,59492,,,,,,,
LNW,108.43,2024/08/21,15:20 EDT,2.7399979,106.17,108.6,105.61,159284,,,,,,,
LNTH,99.965,2024/08/21,15:20 EDT,1.5249939,98.52,101.03,96.8,380601,,,,,,,
LNN,122.51,2024/08/21,15:07 EDT,0.18,122.46,123.7,121.71,18700,,,,,,,
LNDC,,,,,,,,,,,,,,,
LMND,17.37,2024/08/21,15:19 EDT,-0.12999916,17.65,17.7741,17.19,526192,,,,,,,
LMAT,86.17,2024/08/21,15:15 EDT,0.80999756,86.14,86.83,84.653,43027,,,,,,,
LLAP,0.2889,2024/08/21,15:20 EDT,-0.0011000037,0.2848,0.3016,0.2751,6165213,,,,,,,
LL,0.8438,2024/08/09,16:00 EDT,0.0,0.7803,0.9,0.78,563781,,,,,,,
LKFN,62.52,2024/08/21,15:20 EDT,-0.13000107,63.32,63.32,62.14,15606,,,,,,,
LIVN,46.04,2024/08/21,15:20 EDT,0.17000198,46.24,46.53,45.77,241313,,,,,,,
LIND,8.155,2024/08/21,15:20 EDT,0.5549998,7.75,8.185,7.75,173331,,,,,,,
LILAK,9.42,2024/08/21,15:20 EDT,-0.03999996,9.5,9.52,9.305,339645,,,,,,,
LILA,9.395,2024/08/21,15:16 EDT,-0.034999847,9.43,9.475,9.27,91018,,,,,,,
LIDR,1.4597,2024/08/21,15:19 EDT,0.13969994,1.31,1.8399,1.31,1398953,,,,,,,
LICY,2.05,2024/08/21,15:16 EDT,0.03999996,2.1,2.12,2.01,248851,,,,,,,
LHCG,,,,,,,,,,,,,,,
LGND,105.88,2024/08/21,15:19 EDT,1.5400009,105.0,106.84,102.87,64395,,,,,,,
LGIH,106.37,2024/08/21,15:16 EDT,3.5600052,104.38,107.27,103.98,60315,,,,,,,
LFST,5.775,2024/08/21,15:20 EDT,0.055000305,5.75,5.815,5.65,746092,,,,,,,
LFLY,1.95,2024/08/21,15:11 EDT,0.00999999,1.98,2.05,1.9201,7234,,,,,,,
LFG,,,,,,,,,,,,,,,
LEU,39.755,2024/08/21,15:16 EDT,0.99500275,38.36,40.31,38.41,175655,,,,,,,
LEGH,26.665,2024/08/21,15:10 EDT,0.92500114,26.055,26.81,25.85,43189,,,,,,,
LE,15.124,2024/08/21,15:14 EDT,0.10399914,15.24,15.35,14.93,18221,,,,,,,
LCUT,7.11,2024/08/21,15:10 EDT,0.09000015,6.99,7.12,6.99,3765,,,,,,,
LCII,115.735,2024/08/21,15:02 EDT,3.335,113.86,115.86,113.984,59796,,,,,,,
LC,11.29,2024/08/21,15:20 EDT,0.019999504,11.33,11.4,11.19,379784,,,,,,,
LBRT,19.885,2024/08/21,15:20 EDT,-0.1949997,20.35,20.37,19.74,504361,,,,,,,
LBC,,,,,,,,,,,,,,,
LBAI,13.43,2024/08/19,16:00 EDT,0.150001,13.45,13.52,13.09,748259,,,,,,,
LAZR,0.9703,2024/08/21,15:20 EDT,-0.020799994,1.0,1.01,0.9,15588877,,,,,,,
LAW,5.37,2024/08/21,15:17 EDT,0.01999998,5.35,5.37,5.25,57911,,,,,,,
LAUR,15.07,2024/08/21,15:20 EDT,0.15999985,15.02,15.13,14.92,270214,,,,,,,
LASR,11.875,2024/08/21,15:20 EDT,0.20499992,11.66,12.02,11.66,99765,,,,,,,
LAND,13.49,2024/08/21,15:20 EDT,-0.17329979,13.67,13.68,13.42,120407,,,,,,,
LANC,198.07,2024/08/21,15:20 EDT,-0.13999939,199.75,201.36,197.84,90835,,,,,,,
LADR,11.785,2024/08/21,15:20 EDT,0.045000076,11.83,11.83,11.695,221847,,,,,,,
KZR,0.6075,2024/08/21,15:15 EDT,0.007000029,0.601,0.6215,0.601,183028,,,,,,,
KYMR,48.2,2024/08/21,15:19 EDT,1.7000008,47.0,49.01,46.51,429311,,,,,,,
KWR,163.215,2024/08/21,15:14 EDT,0.815002,163.29,164.34,161.305,17376,,,,,,,
KW,10.44,2024/08/21,15:18 EDT,0.22999954,10.29,10.475,10.15,223813,,,,,,,
KURA,19.76,2024/08/21,15:20 EDT,-0.3199997,20.11,20.5,19.75,195524,,,,,,,
KTOS,20.93,2024/08/21,15:20 EDT,0.13999939,20.94,21.015,20.7001,288448,,,,,,,
KTB,72.4,2024/08/21,15:20 EDT,0.9599991,71.87,73.43,71.57,174722,,,,,,,
KRYS,200.95,2024/08/21,15:20 EDT,1.9299927,199.46,203.29,198.485,127843,,,,,,,
KRUS,63.82,2024/08/21,15:19 EDT,2.3899994,61.8,64.19,61.8,47233,,,,,,,
KRTX,,,,,,,,,,,,,,,
KRT,25.425,2024/08/21,15:13 EDT,0.125,25.25,25.5,24.78,35004,,,,,,,
KROS,46.82,2024/08/21,15:19 EDT,-0.52000046,47.67,48.64,46.68,115783,,,,,,,
KRON,0.9908,2024/08/21,15:12 EDT,-0.00909996,0.99,1.02,0.99,68118,,,,,,,
KRO,11.44,2024/08/21,15:15 EDT,0.15999985,11.43,11.495,11.272,60003,,,,,,,
KRNY,6.37,2024/08/21,15:20 EDT,0.009999752,6.4,6.4,6.32,91808,,,,,,,
KRG,25.395,2024/08/21,15:20 EDT,0.20499992,25.29,25.4,25.14,532731,,,,,,,
KREF,11.255,2024/08/21,15:20 EDT,-0.09500027,11.36,11.365,11.205,249555,,,,,,,
KPTI,0.8044,2024/08/21,15:20 EDT,0.014500022,0.7899,0.8187,0.7875,337035,,,,,,,
KOS,4.71,2024/08/21,15:20 EDT,-0.03999996,4.79,4.81,4.66,3992056,,,,,,,
KORE,2.4175,2024/08/21,11:38 EDT,-0.0825,2.5,2.4175,2.4175,1090,,,,,,,
KOP,37.575,2024/08/21,15:10 EDT,0.045002,37.84,37.93,37.51,65110,,,,,,,
KODK,5.04,2024/08/21,15:15 EDT,0.05000019,5.04,5.0607,4.97,197685,,,,,,,
