Symbol,Current Price,Date,Time,Change,Open,High,Low,Volume,Trade Date,Purchase Price,Quantity,Commission,High Limit,Low Limit,Comment
PLTR,23.19,2024/02/07,10:48 EST,1.3199997,21.6,23.38,21.38,97458866.0,,,,,,,
NYCB,3.805,2024/02/07,10:48 EST,-0.39499974,4.25,4.35,3.62,64212326.0,,,,,,,
F,12.285,2024/02/07,10:48 EST,0.21500015,12.73,12.98,12.2,56767279.0,,,,,,,
LTHM,16.51,2024/01/03,16:00 EST,-1.54,17.49,17.5114,15.68,52055443.0,,,,,,,
DISH,5.77,2023/12/29,16:00 EST,0.11000013,5.64,5.963,5.57,50815955.0,,,,,,,
TSLA,186.53,2024/02/07,10:48 EST,1.4299927,188.18,189.22,182.68,45956888.0,,,,,,,
RPT,12.83,2023/12/29,16:00 EST,0.0,13.13,13.16,12.83,40083635.0,,,,,,,
GLT,2.132,2024/02/07,10:48 EST,0.852,2.53,2.71,1.96,38323008.0,,,,,,,
SLGC,2.1,2024/01/05,16:00 EST,-0.10000014,2.16,2.31,1.93,33910799.0,,,,,,,
FUBO,1.81,2024/02/07,10:48 EST,-0.70000005,2.02,2.03,1.8,24846454.0,,,,,,,
ESMT,23.05,2024/01/25,16:00 EST,-0.0200005,23.07,23.105,23.05,22244078.0,,,,,,,
MRTX,58.7,2024/01/22,16:00 EST,0.0,58.76,58.7,58.7,20956839.0,,,,,,,
SGEN,228.74,2023/12/13,16:00 EST,-0.1599884,228.93,228.96,228.74,19392808.0,,,,,,,
AMD,170.74,2024/02/07,10:48 EST,2.8600006,169.47,172.97,168.2,19307438.0,,,,,,,
RBLX,43.945,2024/02/07,10:48 EST,3.3450012,44.61,46.6,43.0801,18316121.0,,,,,,,
GOEV,0.1614,2024/02/07,10:48 EST,0.00050000846,0.1609,0.1666,0.155,17713260.0,,,,,,,
NVDA,693.56,2024/02/07,10:48 EST,11.330017,683.19,694.99,676.0,17481118.0,,,,,,,
UBER,70.7589,2024/02/07,10:48 EST,0.28890228,67.595,70.858,67.24,17386248.0,,,,,,,
NKLA,0.6922,2024/02/07,10:48 EST,-0.024699986,0.72,0.7243,0.69,16931377.0,,,,,,,
TELL,0.449,2024/02/07,10:48 EST,-0.028400004,0.52,0.53,0.438,16788379.0,,,,,,,
ABMD,381.02,2022/12/21,16:00 EST,0.0,380.78,381.28,380.545,15702662.0,,,,,,,
AAPL,189.625,2024/02/07,10:48 EST,0.32499695,190.64,191.03,188.61,15267873.0,,,,,,,
MARA,16.4399,2024/02/07,10:48 EST,-0.6201,16.85,17.075,16.14,14986796.0,,,,,,,
SOFI,7.594,2024/02/07,10:48 EST,-0.20600033,7.82,7.83,7.57,14379562.0,,,,,,,
AMZN,169.6365,2024/02/07,10:48 EST,0.48651123,169.48,170.49,169.25,14121062.0,,,,,,,
PLUG,4.315,2024/02/07,10:48 EST,-0.17499971,4.55,4.59,4.18,13443782.0,,,,,,,
EBIX,1.16,2023/12/27,16:00 EST,0.0,1.71,1.16,1.16,12299348.0,,,,,,,
NVTA,0.035,2024/02/07,10:33 EST,-0.054100003,0.39,0.0725,0.03,12098616.0,,,,,,,
FSR,0.7514,2024/02/07,10:48 EST,-0.061800003,0.814,0.82,0.75,11433304.0,,,,,,,
VFC,14.755,2024/02/07,10:48 EST,-2.1950006,15.29,15.74,14.44,11300948.0,,,,,,,
WBD,9.828,2024/02/07,10:48 EST,-0.24199963,10.35,10.34,9.63,11148650.0,,,,,,,
PARA,13.205,2024/02/07,10:48 EST,-0.78499985,13.9,13.91,13.075,10206819.0,,,,,,,
FTNT,70.281,2024/02/07,10:48 EST,2.8009949,73.83,73.91,68.4,9679317.0,,,,,,,
META,468.0375,2024/02/07,10:48 EST,13.317505,458.0,470.91,456.1773,9150191.0,,,,,,,
LCID,3.4398,2024/02/07,10:48 EST,-0.060199976,3.545,3.58,3.4,8875444.0,,,,,,,
LUMN,1.47,2024/02/07,10:48 EST,0.120000005,1.52,1.515,1.4,8762570.0,,,,,,,
ENPH,119.46,2024/02/07,10:48 EST,18.949997,119.54,124.085,114.701,8496227.0,,,,,,,
VLY,7.535,2024/02/07,10:48 EST,-0.6350002,8.07,8.235,7.35,8432931.0,,,,,,,
SRC,42.98,2024/01/22,15:59 EST,0.27,42.77,43.67,42.16,7992731.0,,,,,,,
RIVN,15.2634,2024/02/07,10:48 EST,-0.23659992,15.64,15.765,15.11,7943813.0,,,,,,,
T,17.415,2024/02/07,10:48 EST,-0.1949997,17.6,17.62,17.33,7621954.0,,,,,,,
PFE,27.445,2024/02/07,10:48 EST,-0.055000305,27.55,27.57,27.34,7611020.0,,,,,,,
GOOGL,144.8298,2024/02/07,10:48 EST,0.72979736,144.76,145.31,143.925,7319757.0,,,,,,,
BAC,32.861,2024/02/07,10:48 EST,-0.17900085,33.06,33.24,32.63,7226578.0,,,,,,,
INTC,42.9525,2024/02/07,10:48 EST,0.21249771,42.89,43.0899,42.6301,7181088.0,,,,,,,
MSFT,411.53,2024/02/07,10:48 EST,6.0400085,407.44,412.4299,407.4,6839468.0,,,,,,,
OPK,0.9605,2024/02/07,10:48 EST,-0.017099977,0.99,0.99,0.921,6757561.0,,,,,,,
PYPL,63.91,2024/02/07,10:48 EST,0.20000076,64.54,64.85,62.85,6680868.0,,,,,,,
CMCSA,43.8325,2024/02/07,10:48 EST,-0.5874977,44.63,44.77,43.585,6670218.0,,,,,,,
TSP,0.25,2024/02/06,16:00 EST,-0.014999986,0.28,0.2856,0.236,6665310.0,,,,,,,
AAL,14.774,2024/02/07,10:48 EST,-0.12599945,14.92,15.03,14.75,6518303.0,,,,,,,
MU,84.79,2024/02/07,10:48 EST,0.19000244,84.14,84.8715,82.47,6498413.0,,,,,,,
NSTG,0.0802,2024/02/07,10:48 EST,-0.011500001,0.0805,0.09,0.0755,6338817.0,,,,,,,
CLSK,8.59,2024/02/07,10:48 EST,-0.10999966,8.76,8.92,8.47,5972983.0,,,,,,,
RUN,14.8901,2024/02/07,10:48 EST,0.42009926,15.36,15.58,14.455,5950919.0,,,,,,,
KEY,13.7,2024/02/07,10:48 EST,-0.19999981,13.97,14.005,13.43,5667997.0,,,,,,,
FCEL,1.255,2024/02/07,10:48 EST,0.024999976,1.245,1.29,1.2,5624229.0,,,,,,,
GM,38.365,2024/02/07,10:48 EST,0.3350029,38.54,39.12,38.105,5556481.0,,,,,,,
GOOG,146.1,2024/02/07,10:48 EST,0.69000244,146.12,146.505,145.2103,5493935.0,,,,,,,
FFIE,0.0953,2024/02/07,10:48 EST,-0.008700006,0.1024,0.1024,0.0932,5453202.0,,,,,,,
AMC,3.91,2024/02/07,10:48 EST,-0.16000009,4.08,4.08,3.84,5387168.0,,,,,,,
CCL,15.77,2024/02/07,10:48 EST,-0.19999981,16.0,16.02,15.66,5137060.0,,,,,,,
DIS,98.98,2024/02/07,10:48 EST,-0.30999756,97.39,98.99,96.64,5087188.0,,,,,,,
HBAN,12.295,2024/02/07,10:48 EST,-0.07499981,12.49,12.515,12.13,4962267.0,,,,,,,
RITM,10.21,2024/02/07,10:48 EST,-0.3699999,10.68,10.68,9.97,4921260.0,,,,,,,
SMCI,694.0094,2024/02/07,10:48 EST,12.419373,675.0,699.76,660.08,4858451.0,,,,,,,
PCG,16.315,2024/02/07,10:48 EST,0.07500076,16.3,16.455,16.25,4769574.0,,,,,,,
PINS,40.61,2024/02/07,10:48 EST,-0.43999863,39.99,40.775,39.56,4738124.0,,,,,,,
CVS,76.082,2024/02/07,10:48 EST,2.3219986,75.15,77.4,75.06,4630944.0,,,,,,,
LYFT,12.705,2024/02/07,10:48 EST,-0.51500034,13.17,13.28,12.46,4565930.0,,,,,,,
SONO,19.1,2024/02/07,10:48 EST,2.6400013,18.31,19.39,17.98,4555794.0,,,,,,,
OPEN,3.195,2024/02/07,10:48 EST,-0.08500004,3.3,3.3,3.14,4498277.0,,,,,,,
RIOT,10.57,2024/02/07,10:48 EST,-0.24000072,10.74,10.9,10.44,4218158.0,,,,,,,
WULF,1.595,2024/02/07,10:48 EST,-0.100000024,1.69,1.7075,1.59,4164811.0,,,,,,,
AGNC,9.33,2024/02/07,10:48 EST,-0.14999962,9.49,9.51,9.3,4117553.0,,,,,,,
GILD,74.835,2024/02/07,10:48 EST,-2.8850021,76.21,76.45,73.94,4114809.0,,,,,,,
BMY,48.23,2024/02/07,10:48 EST,-1.0299988,49.19,49.35,48.025,4103357.0,,,,,,,
MRVL,67.45,2024/02/07,10:48 EST,0.36999512,67.67,67.98,66.01,3975972.0,,,,,,,
JBLU,5.7999,2024/02/07,10:48 EST,-0.19009972,6.0,6.02,5.7601,3946473.0,,,,,,,
MPW,3.21,2024/02/07,10:48 EST,-0.01999998,3.25,3.26,3.16,3936497.0,,,,,,,
WFC,47.87,2024/02/07,10:48 EST,-0.42000198,48.45,48.47,47.45,3899677.0,,,,,,,
BRDS,0.0845,2023/12/20,15:57 EST,-0.3365,0.274,0.298,0.065,3878252.0,,,,,,,
KMI,16.6,2024/02/07,10:48 EST,-0.09000015,16.74,16.77,16.52,3578297.0,,,,,,,
VZ,40.7,2024/02/07,10:48 EST,-0.3999977,41.1,41.14,40.61,3491471.0,,,,,,,
CSCO,49.83,2024/02/07,10:48 EST,-0.14999771,50.3,50.35,49.46,3477169.0,,,,,,,
PTON,4.33,2024/02/07,10:48 EST,-0.05000019,4.34,4.4,4.29,3470645.0,,,,,,,
NOVA,9.81,2024/02/07,10:48 EST,0.7400007,9.6,9.94,9.125,3459906.0,,,,,,,
DNA,1.2484,2024/02/07,10:48 EST,-0.04159999,1.28,1.29,1.22,3319501.0,,,,,,,
PNT,12.5,2023/12/26,16:00 EST,0.0,12.5,12.5,12.5,3290875.0,,,,,,,
COHR,62.52,2024/02/07,10:48 EST,4.5200005,59.29,63.37,58.68,3282034.0,,,,,,,
AMGN,303.0,2024/02/07,10:48 EST,-13.070007,315.51,315.51,302.63,3220040.0,,,,,,,
USB,39.425,2024/02/07,10:48 EST,-0.67499924,40.24,40.32,38.865,3200506.0,,,,,,,
AFRM,43.76,2024/02/07,10:48 EST,0.32999802,43.9,44.09,42.81,3179808.0,,,,,,,
XOM,101.365,2024/02/07,10:48 EST,-0.88500214,102.25,102.73,101.18,3170186.0,,,,,,,
EMR,104.5,2024/02/07,10:48 EST,10.239998,101.88,104.615,100.3,3142138.0,,,,,,,
C,54.06,2024/02/07,10:48 EST,-0.2899971,54.5,54.7,53.77,3119193.0,,,,,,,
UPST,32.08,2024/02/07,10:48 EST,-1.2199974,33.16,33.18,31.34,3037582.0,,,,,,,
WBA,23.06,2024/02/07,10:48 EST,-0.050001144,23.25,23.765,22.83,2968568.0,,,,,,,
TFC,35.58,2024/02/07,10:48 EST,-0.66999817,36.42,36.56,35.15,2914944.0,,,,,,,
ABR,12.22,2024/02/07,10:48 EST,-0.34000015,12.58,12.59,12.0,2893103.0,,,,,,,
PACB,6.17,2024/02/07,10:48 EST,-0.4000001,6.59,6.59,6.06,2827212.0,,,,,,,
CHPT,1.9504,2024/02/07,10:48 EST,-0.069599986,2.02,2.07,1.94,2819033.0,,,,,,,
COIN,117.45,2024/02/07,10:48 EST,-2.340004,119.68,119.77,115.04,2769902.0,,,,,,,
AMCR,9.35,2024/02/07,10:48 EST,0.17000008,9.35,9.56,9.3,2765857.0,,,,,,,
RKLB,4.325,2024/02/07,10:48 EST,0.06499958,4.29,4.47,4.28,2757176.0,,,,,,,
EW,87.07,2024/02/07,10:48 EST,-1.1800003,89.44,89.44,82.53,2740546.0,,,,,,,
LLY,726.5653,2024/02/07,10:48 EST,21.535278,710.38,740.9899,707.03,2736615.0,,,,,,,
WU,11.97,2024/02/07,10:48 EST,-0.5699997,12.58,12.79,11.63,2714289.0,,,,,,,
CDAY,69.52,2024/01/31,16:00 EST,0.0699997,69.1,70.67,69.145,2683844.0,,,,,,,
DKNG,42.01,2024/02/07,10:48 EST,0.26999664,41.99,42.15,41.55,2623211.0,,,,,,,
SPWR,3.2252,2024/02/07,10:48 EST,-0.024800062,3.46,3.5404,3.175,2581733.0,,,,,,,
SLB,47.325,2024/02/07,10:48 EST,-0.68499756,48.22,48.35,47.1,2562299.0,,,,,,,
OXY,57.43,2024/02/07,10:48 EST,-0.13999939,57.61,58.02,57.07,2555097.0,,,,,,,
SAVE,6.89,2024/02/07,10:48 EST,-0.19000006,7.0,7.13,6.89,2550809.0,,,,,,,
BERY,59.15,2024/02/07,10:48 EST,-5.1299973,58.61,60.28,54.06,2484869.0,,,,,,,
NCLH,17.425,2024/02/07,10:48 EST,-0.015001297,17.49,17.545,17.105,2438161.0,,,,,,,
CFG,30.87,2024/02/07,10:48 EST,-0.6700001,31.79,31.79,30.27,2426514.0,,,,,,,
SEDG,75.33,2024/02/07,10:48 EST,7.9500046,77.31,79.57,71.1579,2404695.0,,,,,,,
RF,17.665,2024/02/07,10:48 EST,-0.1949997,17.97,17.97,17.425,2388003.0,,,,,,,
AZEK,44.2,2024/02/07,10:48 EST,4.6000023,43.0,44.78,42.16,2369518.0,,,,,,,
CRGE,0.1295,2024/02/07,10:48 EST,-0.004999995,0.1325,0.1335,0.1283,2291613.0,,,,,,,
ULCC,7.135,2024/02/07,10:48 EST,0.91500044,6.5,7.135,6.43,2287847.0,,,,,,,
CG,44.19,2024/02/07,10:48 EST,3.4699974,43.01,44.8299,42.96,2268342.0,,,,,,,
AI,25.575,2024/02/07,10:48 EST,-0.43499947,25.73,25.8,25.18,2267425.0,,,,,,,
PANW,364.73,2024/02/07,10:48 EST,23.24002,351.4,365.2,349.4,2250608.0,,,,,,,
FHN,13.65,2024/02/07,10:48 EST,-0.1600008,13.77,13.95,13.46,2217459.0,,,,,,,
CSX,37.245,2024/02/07,10:48 EST,0.22499847,37.2,37.37,37.1,2208060.0,,,,,,,
SQ,67.2,2024/02/07,10:48 EST,0.19999695,67.09,67.74,65.58,2201393.0,,,,,,,
FOXA,30.26,2024/02/07,10:48 EST,-1.3600006,32.87,32.91,29.97,2165570.0,,,,,,,
CLOV,0.9657,2024/02/07,10:48 EST,0.0014999509,0.96,0.98,0.9592,2158008.0,,,,,,,
CFLT,23.85,2024/02/07,10:48 EST,0.37000084,23.59,23.905,23.17,2112148.0,,,,,,,
SPCE,1.755,2024/02/07,10:48 EST,-0.054999948,1.82,1.82,1.74,2060353.0,,,,,,,
CVNA,47.95,2024/02/07,10:48 EST,-0.23999786,48.71,48.71,46.38,2047521.0,,,,,,,
LXRX,2.135,2024/02/07,10:48 EST,-0.07500005,2.24,2.31,2.11,2047321.0,,,,,,,
TOST,19.07,2024/02/07,10:48 EST,0.65999985,19.2,19.3,18.54,2017719.0,,,,,,,
CCO,1.615,2024/02/07,10:48 EST,-0.034999967,1.68,1.69,1.59,2010140.0,,,,,,,
S,28.5166,2024/02/07,10:48 EST,1.0566006,28.2,28.8,28.02,2001034.0,,,,,,,
SWN,6.345,2024/02/07,10:48 EST,-0.045000076,6.46,6.495,6.34,1992293.0,,,,,,,
MCRB,1.045,2024/02/07,10:47 EST,-0.055000067,1.1,1.1,1.04,1988717.0,,,,,,,
AGEN,0.6748,2024/02/07,10:48 EST,-0.029500008,0.7187,0.72,0.6723,1965694.0,,,,,,,
KO,60.085,2024/02/07,10:48 EST,0.14500046,60.07,60.195,59.97,1960766.0,,,,,,,
BA,211.335,2024/02/07,10:48 EST,2.755005,208.76,211.58,208.0,1928876.0,,,,,,,
WKHS,0.2485,2024/02/07,10:47 EST,-0.015400007,0.2594,0.2594,0.2457,1920232.0,,,,,,,
JOBY,5.6027,2024/02/07,10:48 EST,-0.24729967,5.8,5.801,5.5,1915830.0,,,,,,,
SIRI,5.07,2024/02/07,10:48 EST,-0.03999996,5.15,5.1519,5.03,1909873.0,,,,,,,
HTZ,8.57,2024/02/07,10:47 EST,-0.3699999,8.92,9.06,8.485,1904798.0,,,,,,,
CLF,19.83,2024/02/07,10:48 EST,0.07999992,19.87,19.94,19.63,1864676.0,,,,,,,
SBUX,95.42,2024/02/07,10:48 EST,-0.25,96.24,96.6593,95.12,1864377.0,,,,,,,
PATH,23.2103,2024/02/07,10:48 EST,0.060300827,23.32,23.47,22.935,1863971.0,,,,,,,
FDMT,30.0,2024/02/07,10:48 EST,-3.209999,33.35,33.7995,29.8501,1858270.0,,,,,,,
DVN,40.86,2024/02/07,10:48 EST,-0.22000122,41.17,41.45,40.69,1846638.0,,,,,,,
SPOT,236.91,2024/02/07,10:48 EST,4.9900055,230.02,243.0,227.52,1845544.0,,,,,,,
ME,0.7454,2024/02/07,10:47 EST,0.011099994,0.76,0.76,0.72,1845283.0,,,,,,,
U,32.25,2024/02/07,10:48 EST,0.20000076,32.32,32.64,31.68,1841996.0,,,,,,,
NKE,103.26,2024/02/07,10:48 EST,0.6500015,102.39,103.71,102.38,1839640.0,,,,,,,
TGNA,14.585,2024/02/07,10:48 EST,-0.8050003,15.25,15.38,14.48,1830583.0,,,,,,,
IPG,32.5,2024/02/07,10:48 EST,-0.49000168,33.24,33.24,31.95,1827171.0,,,,,,,
CARR,53.37,2024/02/07,10:48 EST,-0.94000244,54.9,55.32,53.23,1826173.0,,,,,,,
HBI,4.2999,2024/02/07,10:48 EST,-0.20009995,4.46,4.45,4.28,1824953.0,,,,,,,
ELF,169.425,2024/02/07,10:48 EST,-3.8950043,171.16,171.32,160.53,1810544.0,,,,,,,
HOOD,10.755,2024/02/07,10:48 EST,-0.024999619,10.84,10.86,10.645,1792413.0,,,,,,,
VMW,142.48,2023/12/15,09:35 EST,0.0,142.67,143.63,142.47,1787198.0,,,,,,,
VRT,60.41,2024/02/07,10:48 EST,1.2900009,59.98,60.75,59.275,1752836.0,,,,,,,
CTSH,78.86,2024/02/07,10:48 EST,0.12999725,75.64,78.87,75.42,1729985.0,,,,,,,
NEM,33.495,2024/02/07,10:47 EST,-0.16500092,33.75,33.75,33.41,1714370.0,,,,,,,
BLUE,0.922,2024/02/07,10:48 EST,-0.018000007,0.94,0.9511,0.9056,1712181.0,,,,,,,
ESPR,2.705,2024/02/07,10:48 EST,0.125,2.64,2.72,2.535,1708932.0,,,,,,,
QS,7.2675,2024/02/07,10:48 EST,-0.12249994,7.39,7.45,7.115,1680124.0,,,,,,,
FCX,39.555,2024/02/07,10:48 EST,-0.61499786,40.1,40.115,39.265,1664841.0,,,,,,,
ROKU,94.92,2024/02/07,10:48 EST,1.4399948,93.5,95.2,91.87,1661306.0,,,,,,,
EQH,34.165,2024/02/07,10:48 EST,1.4249992,33.49,34.7024,33.48,1650188.0,,,,,,,
IOVA,8.2363,2024/02/07,10:48 EST,0.07630062,8.17,8.315,7.99,1640012.0,,,,,,,
UEC,7.97,2024/02/07,10:48 EST,0.26999998,7.81,7.98,7.71,1613457.0,,,,,,,
MO,40.3068,2024/02/07,10:48 EST,-0.29319763,40.71,40.7411,40.27,1603163.0,,,,,,,
KDP,31.495,2024/02/07,10:48 EST,0.38500023,31.45,31.57,31.2,1600918.0,,,,,,,
JNJ,158.0177,2024/02/07,10:48 EST,-0.042297363,157.8,159.37,157.8,1584481.0,,,,,,,
DASH,116.26,2024/02/07,10:48 EST,3.9200058,112.34,117.06,112.02,1583731.0,,,,,,,
UAA,7.711,2024/02/07,10:48 EST,-0.1789999,7.83,7.88,7.67,1582197.0,,,,,,,
ZI,15.295,2024/02/07,10:48 EST,-0.06499958,15.8,15.8,15.19,1560481.0,,,,,,,
IONQ,10.2215,2024/02/07,10:48 EST,-0.21849918,10.37,10.37,10.16,1554763.0,,,,,,,
GPRE,22.995,2024/02/07,10:48 EST,2.9750004,25.2,25.238,22.165,1553389.0,,,,,,,
NEE,55.855,2024/02/07,10:48 EST,-0.375,56.32,56.575,55.63,1552341.0,,,,,,,
CRWD,319.0575,2024/02/07,10:48 EST,16.94751,307.73,319.47,307.0,1536796.0,,,,,,,
BLNK,2.467,2024/02/07,10:48 EST,0.01699996,2.47,2.5299,2.4,1535703.0,,,,,,,
IMGN,29.625,2024/02/07,10:48 EST,0.11499977,29.5,29.64,29.41,1535691.0,,,,,,,
VLD,0.22,2024/02/07,10:47 EST,-0.0056000054,0.23,0.234,0.2196,1534793.0,,,,,,,
TGI,13.7774,2024/02/07,10:48 EST,-2.6626005,14.63,14.95,13.44,1534364.0,,,,,,,
HPQ,28.12,2024/02/07,10:48 EST,-0.17000008,28.25,28.25,27.915,1523302.0,,,,,,,
BXMT,18.22,2024/02/07,10:48 EST,-0.8100014,18.97,18.98,18.17,1521274.0,,,,,,,
JPM,174.32,2024/02/07,10:48 EST,-0.7799988,175.69,175.87,174.1,1509317.0,,,,,,,
KSS,25.82,2024/02/07,10:48 EST,-0.97999954,26.47,26.715,25.76,1496842.0,,,,,,,
UAL,40.985,2024/02/07,10:48 EST,-0.24499893,41.23,41.52,40.8375,1495292.0,,,,,,,
BKR,29.3,2024/02/07,10:48 EST,-0.09000015,29.47,29.68,29.165,1493721.0,,,,,,,
CHS,7.59,2024/01/04,16:03 EST,-0.00999975,7.6,7.6,7.59,1492810.0,,,,,,,
HAL,34.375,2024/02/07,10:48 EST,-0.4449997,34.94,35.138,34.36,1480535.0,,,,,,,
KD,20.63,2024/02/07,10:48 EST,0.289999,21.6,21.98,20.0301,1477954.0,,,,,,,
CVX,151.73,2024/02/07,10:48 EST,-0.6200104,153.02,153.78,151.17,1475874.0,,,,,,,
SCHW,62.08,2024/02/07,10:48 EST,0.19000244,62.07,62.38,61.69,1453540.0,,,,,,,
LAZR,2.912,2024/02/07,10:48 EST,-0.08800006,3.02,3.045,2.885,1432058.0,,,,,,,
RRC,27.795,2024/02/07,10:48 EST,-0.28499985,28.23,28.42,27.73,1406980.0,,,,,,,
DAL,40.045,2024/02/07,10:48 EST,-0.13500214,40.31,40.42,39.8471,1406720.0,,,,,,,
SPR,28.8,2024/02/07,10:48 EST,0.7599983,28.28,29.28,28.11,1399541.0,,,,,,,
REXR,50.254,2024/02/07,10:48 EST,-2.6259995,49.17,50.64,49.25,1395579.0,,,,,,,
EVBG,28.15,2024/02/07,10:48 EST,0.0,28.17,28.17,28.12,1378933.0,,,,,,,
WMT,169.81,2024/02/07,10:48 EST,0.0,170.27,170.66,169.6901,1378419.0,,,,,,,
FITB,32.875,2024/02/07,10:48 EST,-0.5950012,33.62,33.62,32.54,1372711.0,,,,,,,
AA,27.255,2024/02/07,10:48 EST,-0.36500168,27.6,27.76,26.93,1361737.0,,,,,,,
ARQT,5.62,2024/02/07,10:48 EST,-0.07999992,5.55,5.68,5.38,1339520.0,,,,,,,
KKR,95.035,2024/02/07,10:48 EST,1.4550018,94.09,95.47,93.28,1338157.0,,,,,,,
ON,76.735,2024/02/07,10:48 EST,0.41500092,77.04,77.48,75.11,1336874.0,,,,,,,
WRK,40.04,2024/02/07,10:48 EST,1.670002,40.25,40.31,39.78,1325606.0,,,,,,,
COP,111.79,2024/02/07,10:48 EST,0.27000427,111.72,112.93,111.46,1311116.0,,,,,,,
SNOW,218.406,2024/02/07,10:48 EST,4.726013,214.01,219.4,212.8,1306440.0,,,,,,,
LUV,31.2,2024/02/07,10:48 EST,0.17000008,30.96,31.355,30.82,1305200.0,,,,,,,
BSX,65.29,2024/02/07,10:48 EST,0.5,64.85,65.43,64.785,1296740.0,,,,,,,
HPE,15.209,2024/02/07,10:48 EST,-0.0710001,15.33,15.37,15.18,1295836.0,,,,,,,
NWSA,24.23,2024/02/07,10:48 EST,-0.45000076,24.68,24.75,23.72,1293534.0,,,,,,,
MRK,127.45,2024/02/07,10:48 EST,0.5699997,126.9,127.66,126.5,1290442.0,,,,,,,
ARRY,13.9,2024/02/07,10:48 EST,0.6199999,13.74,13.97,13.46,1290387.0,,,,,,,
W,48.58,2024/02/07,10:48 EST,-2.079998,50.12,50.154,48.11,1280831.0,,,,,,,
UDR,35.039,2024/02/07,10:48 EST,-0.5209999,35.35,35.6,34.445,1255139.0,,,,,,,
QCOM,144.9861,2024/02/07,10:48 EST,0.88609314,145.16,145.47,143.63,1252470.0,,,,,,,
NVAX,3.77,2024/02/07,10:48 EST,-0.16000009,3.93,3.93,3.76,1243364.0,,,,,,,
MCD,289.975,2024/02/07,10:47 EST,5.325012,285.05,290.1,284.11,1239538.0,,,,,,,
LVS,52.91,2024/02/07,10:48 EST,0.7400017,52.4,53.07,52.265,1237975.0,,,,,,,
X,46.4,2024/02/07,10:48 EST,0.8100014,45.49,46.4513,45.41,1223171.0,,,,,,,
TENB,49.91,2024/02/07,10:48 EST,2.2799988,51.45,53.49,49.7401,1191950.0,,,,,,,
ABBV,174.4183,2024/02/07,10:48 EST,1.1283112,174.01,175.37,173.32,1191533.0,,,,,,,
MRO,22.4599,2024/02/07,10:48 EST,-0.070100784,22.54,22.75,22.3801,1177003.0,,,,,,,
NOV,16.955,2024/02/07,10:48 EST,-0.56500053,17.49,17.605,16.925,1175466.0,,,,,,,
NET,82.308,2024/02/07,10:48 EST,0.7180023,81.98,82.83,80.015,1157255.0,,,,,,,
WOLF,26.43,2024/02/07,10:48 EST,-0.27000046,26.95,27.29,25.9,1155319.0,,,,,,,
TGT,146.73,2024/02/07,10:48 EST,2.300003,149.0,149.0,146.42,1153695.0,,,,,,,
PPL,25.785,2024/02/07,10:48 EST,0.09499931,25.85,25.9,25.7,1148649.0,,,,,,,
VICI,29.745,2024/02/07,10:48 EST,-0.084999084,29.92,30.01,29.6,1147103.0,,,,,,,
PEP,172.56,2024/02/07,10:48 EST,1.1399994,172.63,172.885,172.12,1147004.0,,,,,,,
GE,138.38,2024/02/07,10:48 EST,0.80000305,138.62,138.83,137.93,1129982.0,,,,,,,
STNE,17.96,2024/02/07,10:48 EST,0.03999901,18.06,18.2599,17.625,1126164.0,,,,,,,
TAP,59.5,2024/02/07,10:48 EST,-1.7900009,60.1,60.1,59.2,1125563.0,,,,,,,
CRK,7.38,2024/02/07,10:48 EST,-0.13999987,7.52,7.59,7.36,1120125.0,,,,,,,
GOGO,10.4385,2024/02/07,10:48 EST,1.1885004,10.15,11.17,10.11,1115851.0,,,,,,,
HL,3.605,2024/02/07,10:48 EST,-0.055000067,3.64,3.67,3.57,1114796.0,,,,,,,
KOS,5.65,2024/02/07,10:48 EST,0.010000229,5.65,5.7,5.63,1113505.0,,,,,,,
CHRS,2.2601,2024/02/07,10:48 EST,-0.059900045,2.29,2.32,2.22,1111645.0,,,,,,,
TPR,40.6,2024/02/07,10:48 EST,-0.40000153,41.17,41.21,40.12,1111441.0,,,,,,,
COMP,3.6,2024/02/07,10:48 EST,-0.09000015,3.7,3.76,3.565,1110018.0,,,,,,,
EL,144.35,2024/02/07,10:48 EST,-1.8600006,146.7,147.54,141.6,1106044.0,,,,,,,
CTVA,53.3025,2024/02/07,10:48 EST,1.2125015,52.34,53.32,52.34,1102317.0,,,,,,,
OI,15.995,2024/02/07,10:48 EST,1.625,15.78,16.02,15.185,1096003.0,,,,,,,
ORCL,116.34,2024/02/07,10:48 EST,1.0399933,115.8,116.59,115.3,1091087.0,,,,,,,
MAC,16.835,2024/02/07,10:48 EST,0.22499847,16.13,17.18,16.195,1082123.0,,,,,,,
SLDP,1.595,2024/02/07,10:48 EST,-0.06999993,1.68,1.68,1.585,1081181.0,,,,,,,
CHTR,287.1405,2024/02/07,10:48 EST,-3.1394958,290.0,290.31,283.675,1072090.0,,,,,,,
MRSN,3.5,2024/02/07,10:47 EST,-0.16499996,3.66,3.7,3.46,1071352.0,,,,,,,
KIM,20.3,2024/02/07,10:48 EST,0.049999237,20.36,20.43,20.15,1068650.0,,,,,,,
AES,16.27,2024/02/07,10:48 EST,-0.22999954,16.62,16.7,16.15,1068428.0,,,,,,,
CIFR,2.46,2024/02/07,10:48 EST,-0.12999988,2.59,2.635,2.4201,1062261.0,,,,,,,
